Patent_code,ID1,ID2,ID3,ID4,ID5,ID6,ID7
C12Q 1/6886,C6985,C11060,C2797,,,,
C12Q 1/6888,C6985,C11060,,,,,
C12Q 1/689,C6985,C11060,C1678,,,,
C12Q 1/6893,C6985,C11060,C12956,,,,
C12Q 1/6895,C6985,C11060,C5969,,,,
C12Q 1/6897,C6985,C11060,C13501,C12833,,,
C12Q 1/70,C6985,C11060,C16870,,,,
C12Q 3/00,C980,C12787,,,,,
C12R 1/00,C10268,,,,,,
C12R 1/01,C1678,,,,,,
C12R 1/02,C331,,,,,,
C12R 1/025,C371,,,,,,
C12R 1/03,C442,,,,,,
C12R 1/04,C441,,,,,,
C12R 1/045,C445,,,,,,
C12R 1/05,C669,,,,,,
C12R 1/06,C1346,,,,,,
C12R 1/065,C1602,,,,,,
C12R 1/07,C1620,,,,,,
C12R 1/08,C1630,,,,,,
C12R 1/085,C1632,,,,,,
C12R 1/09,C1633,,,,,,
C12R 1/10,C1646,,,,,,
C12R 1/11,C1649,,,,,,
C12R 1/12,C1656,,,,,,
C12R 1/125,C1662,,,,,,
C12R 1/13,C2411,,,,,,
C12R 1/14,C442,,,,,,
C12R 1/145,C3804,,,,,,
C12R 1/15,C4299,,,,,,
C12R 1/16,C4299,,,,,,
C12R 1/165,C4299,,,,,,
C12R 1/17,C4299,,,,,,
C12R 1/18,C5845,,,,,,
C12R 1/185,C5864,,,,,,
C12R 1/19,C5866,,,,,,
C12R 1/20,C6344,,,,,,
C12R 1/21,C7366,,,,,,
C12R 1/22,C8844,,,,,,
C12R 1/225,C9003,,,,,,
C12R 1/23,C9006,,,,,,
C12R 1/24,C9012,,,,,,
C12R 1/245,C9016,,,,,,
C12R 1/25,C9054,,,,,,
C12R 1/26,C10179,,,,,,
C12R 1/265,C10241,,,,,,
C12R 1/27,C10241,,,,,,
C12R 1/28,C10241,,,,,,
C12R 1/285,C10241,,,,,,
C12R 1/29,C10265,,,,,,
C12R 1/30,C10265,,,,,,
C12R 1/31,C10265,,,,,,
C12R 1/32,C10674,,,,,,
C12R 1/325,C10675,,,,,,
C12R 1/33,C10674,,,,,,
C12R 1/34,C10674,,,,,,
C12R 1/35,C10681,,,,,,
C12R 1/36,C7366,,,,,,
C12R 1/365,C10986,,,,,,
C12R 1/37,C12940,,,,,,
C12R 1/38,C12987,,,,,,
C12R 1/385,C12989,,,,,,
C12R 1/39,C12998,,,,,,
C12R 1/40,C13007,,,,,,
C12R 1/41,C13588,,,,,,
C12R 1/42,C13986,,,,,,
C12R 1/425,C14392,,,,,,
C12R 1/43,C14395,,,,,,
C12R 1/44,C15116,,,,,,
C12R 1/445,C15118,,,,,,
C12R 1/45,C15121,,,,,,
C12R 1/46,C15269,,,,,,
C12R 1/465,C15287,,,,,,
C12R 1/47,C15287,,,,,,
C12R 1/48,C15287,,,,,,
C12R 1/485,C15287,,,,,,
C12R 1/49,C15287,,,,,,
C12R 1/50,C15287,,,,,,
C12R 1/51,C15287,,,,,,
C12R 1/52,C15287,,,,,,
C12R 1/525,C15287,,,,,,
C12R 1/53,C15287,,,,,,
C12R 1/54,C15287,,,,,,
C12R 1/545,C15306,,,,,,
C12R 1/55,C15287,,,,,,
C12R 1/56,C15287,,,,,,
C12R 1/565,C15287,,,,,,
C12R 1/57,C15287,,,,,,
C12R 1/58,C15287,,,,,,
C12R 1/585,C15287,,,,,,
C12R 1/59,C15287,,,,,,
C12R 1/60,C15287,,,,,,
C12R 1/61,C15287,,,,,,
C12R 1/62,C1678,,,,,,
C12R 1/625,C1678,,,,,,
C12R 1/63,C16814,,,,,,
C12R 1/64,C17232,,,,,,
C12R 1/645,C6764,,,,,,
C12R 1/65,C288,,,,,,
C12R 1/66,C1437,,,,,,
C12R 1/665,C1439,,,,,,
C12R 1/67,C1449,,,,,,
C12R 1/68,C1451,,,,,,
C12R 1/685,C1456,,,,,,
C12R 1/69,C1458,,,,,,
C12R 1/70,C1472,,,,,,
C12R 1/71,C1437,,,,,,
C12R 1/72,C2800,,,,,,
C12R 1/725,C2803,,,,,,
C12R 1/73,C2828,,,,,,
C12R 1/74,C2846,,,,,,
C12R 1/745,C3277,,,,,,
C12R 1/75,C3277,,,,,,
C12R 1/76,C3277,,,,,,
C12R 1/765,C3277,,,,,,
C12R 1/77,C6793,,,,,,
C12R 1/78,C7658,,,,,,
C12R 1/785,C10577,,,,,,
C12R 1/79,C11500,,,,,,
C12R 1/80,C11819,,,,,,
C12R 1/81,C11819,,,,,,
C12R 1/82,C11831,,,,,,
C12R 1/825,C11819,,,,,,
C12R 1/83,C11819,,,,,,
C12R 1/84,C12214,,,,,,
C12R 1/845,C13600,,,,,,
C12R 1/85,C13892,,,,,,
C12R 1/86,C13895,,,,,,
C12R 1/865,C13898,,,,,,
C12R 1/87,C13892,,,,,,
C12R 1/88,C16201,,,,,,
C12R 1/885,C16361,,,,,,
C12R 1/89,C727,,,,,,
C12R 1/90,C12956,,,,,,
C12R 1/91,C188276,,,,,,
C12R 1/92,C16870,,,,,,
C13B 5/00,C15448,C14615,C6048,,,,
C13B 5/02,C15448,C15425,C4588,,,,
C13B 5/04,C15448,C15425,C14512,,,,
C13B 5/06,C15448,C15424,C14645,,,,
C13B 5/08,C15448,C8866,,,,,
C13B 10/00,C15448,C15441,,,,,
C13B 10/02,C15448,C15441,,,,,
C13B 10/04,C15448,C15441,C15441,C8207,,,
C13B 10/06,C15448,C15441,C15425,C4462,,,
C13B 10/08,C15448,C15441,C15424,C6048,,,
C13B 10/10,C15448,C15441,C4170,,,,
C13B 10/12,C15448,C15441,C6048,C5828,,,
C13B 10/14,C15448,C15441,C6048,,,,
C13B 15/00,C15448,C16970,C5395,C15417,,,
C13B 15/02,C15448,C16970,C5395,C15417,C4183,,
C13B 20/00,C15448,C15441,,,,,
C13B 20/02,C15448,C15441,C13098,,,,
C13B 20/04,C15448,C15441,C13098,,,,
C13B 20/06,C15448,C15441,C13098,,,,
C13B 20/08,C15448,C15441,C13098,,,,
C13B 20/10,C15448,C15441,C13098,,,,
C13B 20/12,C15448,C15441,C13098,C507,,,
C13B 20/14,C15448,C15441,C13098,C8449,,,
C13B 20/16,C15448,C15441,C13098,C12181,,,
C13B 20/18,C15448,C15441,C13098,C5560,,,
C13B 25/00,C15448,C15441,C6002,,,,
C13B 25/02,C15448,C15441,,,,,
C13B 25/04,C15448,C15441,C7724,,,,
C13B 25/06,C15448,C15441,C7724,C4175,,,
C13B 30/00,C15448,C15417,C4493,C14364,,,
C13B 30/02,C15448,C15417,C4493,,,,
C13B 30/04,C15448,C15417,C14364,,,,
C13B 30/06,C15448,C15417,C3270,,,,
C13B 30/08,C15448,C15417,C16966,,,,
C13B 30/10,C15448,C15417,C16966,C3271,,,
C13B 30/12,C15448,C15417,C13401,,,,
C13B 30/14,C15448,C15417,,,,,
C13B 35/00,C15448,C10413,C15393,C6048,,,
C13B 35/02,C15448,C10413,C15393,C6048,C194119,,
C13B 35/04,C15448,C10413,C15393,C6048,C12717,,
C13B 35/06,C15448,C10413,C15393,C6048,C8449,,
C13B 35/08,C15448,C10413,C15393,C6048,C12181,,
C13B 40/00,C15448,C15417,C5395,,,,
C13B 45/00,C15448,C15417,C4588,,,,
C13B 45/02,C15448,C15417,C4588,C14861,C11475,,
C13B 50/00,C15448,C15449,,,,,
C13B 50/02,C15448,C15449,C10558,,,,
C13B 99/00,C15448,C15417,,,,,
C13K 1/00,C13885,C7181,,,,,
C13K 1/02,C13885,C7181,C13886,,,,
C13K 1/04,C13885,C7181,C13886,C13098,,,
C13K 1/06,C13885,C7181,C13886,C15134,,,
C13K 1/08,C13885,C7181,C13886,C13098,C15134,,
C13K 1/10,C13885,C7181,C4493,,,,
C13K 3/00,C13885,C8433,C14364,,,,
C13K 5/00,C9084,,,,,,
C13K 7/00,C9751,,,,,,
C13K 11/00,C6672,,,,,,
C13K 13/00,C13885,,,,,,
G01N 33/02,C6557,C980,,,,,
G01N 33/03,C6557,C980,C11183,C6111,,,
G01N 33/04,C6557,C980,C4752,,,,
G01N 33/06,C6557,C980,C6111,,,,
G01N 33/08,C6557,C980,C5513,,,,
G01N 33/10,C6557,C980,C15134,,,,
G01N 33/12,C6557,C980,C1041,,,,
G01N 33/14,C1984,C980,,,,,
G01N 33/18,C16970,C980,,,,,
A23V2002/00,C6557,,,,,,
A23V2200/00,C6557,C8332,,,,,
A23V2200/02,C6557,C8332,C1146,,,,
A23V2200/03,C6557,C8332,C1128,,,,
A23V2200/04,C6557,C8332,C4013,,,,
A23V2200/042,C6557,C8332,C2492,,,,
A23V2200/044,C6557,C8332,C4013,,,,
A23V2200/046,C6557,C8332,C2199,,,,
A23V2200/048,C6557,C8332,,,,,
A23V2200/06,C6557,C8332,C12006,,,,
A23V2200/08,C6557,C8332,,,,,
A23V2200/09,C6557,C8332,,,,,
A23V2200/10,C6557,C8332,C12734,,,,
A23V2200/12,C6557,C8332,C195600,,,,
A23V2200/122,C6557,C8332,C195605,,,,
A23V2200/124,C6557,C8332,C6110,,,,
A23V2200/126,C6557,C8332,C195600,,,,
A23V2200/128,C6557,C8332,C195600,,,,
A23V2200/13,C6557,C8332,C195600,,,,
A23V2200/132,C6557,C8332,C15452,,,,
A23V2200/14,C6557,C8332,C10563,,,,
A23V2200/15,C6557,C8332,C6363,,,,
A23V2200/16,C6557,C8332,C6376,,,,
A23V2200/18,C6557,C8332,C16971,,,,
A23V2200/20,C6557,C8332,C15357,,,,
A23V2200/202,C6557,C8332,C595,,,,
A23V2200/204,C6557,C8332,C1119,,,,
A23V2200/206,C6557,C8332,,,,,
A23V2200/208,C6557,C8332,C1113,,,,
A23V2200/209,C6557,C8332,C1806,,,,
A23V2200/21,C6557,C8332,C2032,,,,
A23V2200/212,C6557,C8332,C2535,,,,
A23V2200/214,C6557,C8332,C3387,,,,
A23V2200/216,C6557,C8332,C3850,,,,
A23V2200/218,C6557,C8332,C3870,,,,
A23V2200/22,C6557,C8332,C3879,,,,
A23V2200/221,C6557,C8332,C4198,,,,
A23V2200/222,C6557,C8332,C5652,,,,
A23V2200/224,C6557,C8332,C5661,,,,
A23V2200/226,C6557,C8332,C6467,,,,
A23V2200/228,C6557,C8332,C6961,,,,
A23V2200/23,C6557,C8332,C7981,,,,
A23V2200/232,C6557,C8332,C10012,,,,
A23V2200/234,C6557,C8332,C13307,,,,
A23V2200/236,C6557,C8332,C14808,,,,
A23V2200/238,C6557,C8332,C14813,,,,
A23V2200/24,C6557,C8332,C15798,,,,
A23V2200/242,C6557,C8332,C16001,,,,
A23V2200/244,C6557,C8332,C16875,,,,
A23V2200/246,C6557,C8332,C17087,,,,
A23V2200/25,C6557,C8332,C195613,,,,
A23V2200/254,C6557,C8332,C192979,,,,
A23V2200/26,C6557,C194032,,,,,
A23V2200/262,C6557,C16770,,,,,
A23V2200/264,C6557,C16743,,,,,
A23V2200/266,C6557,C13486,,,,,
A23V2200/27,C6557,C188796,,,,,
A23V2200/30,C6754,,,,,,
A23V2200/302,C194332,,,,,,
A23V2200/304,C188648,C773,,,,,
A23V2200/306,C6754,C2268,,,,,
A23V2200/308,C6754,C1114,,,,,
A23V2200/31,C6754,,,,,,
A23V2200/312,C6754,C4930,,,,,
A23V2200/314,C6754,C13523,,,,,
A23V2200/316,C6754,C194204,,,,,
A23V2200/318,C6754,C14627,,,,,
A23V2200/32,C6754,C6927,,,,,
A23V2200/3202,C12711,,,,,,
A23V2200/3204,C12779,,,,,,
A23V2200/322,C12779,,,,,,
A23V2200/324,C12779,C8251,,,,,
A23V2200/326,C12779,C188624,,,,,
A23V2200/3262,C12779,C3595,,,,,
A23V2200/328,C12779,C188456,,,,,
A23V2200/33,C6754,C5702,C5701,,,,
A23V2200/332,C6754,C2739,,,,,
A23V2200/3322,C6754,C188409,,,,,
A23V2200/3324,C6754,C6114,,,,,
A23V2200/334,C7703,,,,,,
A23V2250/00,C8332,,,,,,
A23V2250/02,C8332,C398,,,,,
A23V2250/022,C8332,C328,,,,,
A23V2250/026,C8332,C11305,,,,,
A23V2250/028,C8332,C3547,,,,,
A23V2250/03,C8332,C11305,,,,,
A23V2250/032,C8332,C3711,,,,,
A23V2250/034,C8332,C6572,,,,,
A23V2250/036,C8332,C6744,,,,,
A23V2250/038,C8332,C2620,,,,,
A23V2250/04,C8332,C7168,,,,,
A23V2250/042,C8332,C8992,,,,,
A23V2250/044,C8332,C9723,,,,,
A23V2250/046,C8332,C12132,,,,,
A23V2250/05,C8332,C12868,,,,,
A23V2250/052,C8332,C13173,,,,,
A23V2250/054,C8332,C14843,,,,,
A23V2250/056,C8332,C15723,,,,,
A23V2250/06,C8332,C885,,,,,
A23V2250/0602,C8332,C885,,,,,
A23V2250/0604,C8332,C648,,,,,
A23V2250/0606,C8332,C1292,,,,,
A23V2250/0608,C8332,C1419,,,,,
A23V2250/061,C8332,C1430,,,,,
A23V2250/0612,C8332,C3038,,,,,
A23V2250/0614,C8332,C3725,,,,,
A23V2250/0616,C8332,C4680,,,,,
A23V2250/0618,C8332,C7220,,,,,
A23V2250/062,C8332,C7222,,,,,
A23V2250/0622,C8332,C7263,,,,,
A23V2250/0624,C8332,C7853,,,,,
A23V2250/0626,C8332,C8545,,,,,
A23V2250/0628,C8332,C9279,,,,,
A23V2250/063,C8332,C9616,,,,,
A23V2250/0632,C8332,C10118,,,,,
A23V2250/0634,C8332,C10737,,,,,
A23V2250/0636,C8332,C11340,,,,,
A23V2250/0638,C8332,C12061,,,,,
A23V2250/064,C8332,C12827,,,,,
A23V2250/0642,C8332,C14377,,,,,
A23V2250/0644,C8332,C15737,,,,,
A23V2250/0646,C8332,C15904,,,,,
A23V2250/0648,C8332,C16047,,,,,
A23V2250/065,C8332,C16478,,,,,
A23V2250/0652,C8332,C16571,,,,,
A23V2250/0654,C8332,C16706,,,,,
A23V2250/08,C8332,C678,,,,,
A23V2250/082,C8332,C5885,,,,,
A23V2250/084,C8332,C10111,,,,,
A23V2250/086,C8332,C12844,,,,,
A23V2250/10,C8332,C6916,,,,,
A23V2250/101,C8332,C623,,,,,
A23V2250/106,C8332,C912,,,,,
A23V2250/108,C8332,C2578,,,,,
A23V2250/11,C8332,C2979,,,,,
A23V2250/112,C8332,C2982,,,,,
A23V2250/114,C8332,C5884,,,,,
A23V2250/116,C8332,C5932,,,,,
A23V2250/118,C8332,C7694,,,,,
A23V2250/12,C8332,C8032,,,,,
A23V2250/122,C8332,C10105,,,,,
A23V2250/124,C8332,C10959,,,,,
A23V2250/126,C8332,C11434,,,,,
A23V2250/128,C8332,C11453,,,,,
A23V2250/13,C8332,C12841,,,,,
A23V2250/132,C8332,C188310,,,,,
A23V2250/134,C8332,C193953,C6916,,,,
A23V2250/15,C8332,C8345,,,,,
A23V2250/152,C8332,C7563,,,,,
A23V2250/154,C8332,C16970,,,,,
A23V2250/156,C8332,C10356,,,,,
A23V2250/1562,C8332,C576,,,,,
A23V2250/1564,C8332,C644,,,,,
A23V2250/1566,C8332,C1381,,,,,
A23V2250/1568,C8332,C1529,,,,,
A23V2250/157,C8332,C1835,,,,,
A23V2250/1572,C8332,C1606,,,,,
A23V2250/1574,C8332,C2339,,,,,
A23V2250/1576,C8332,C2634,,,,,
A23V2250/1578,C8332,C2636,,,,,
A23V2250/158,C8332,C3189,,,,,
A23V2250/1582,C8332,C3750,,,,,
A23V2250/1584,C8332,C3864,,,,,
A23V2250/1586,C8332,C4356,,,,,
A23V2250/1588,C8332,C4498,,,,,
A23V2250/159,C8332,C6059,,,,,
A23V2250/1592,C8332,C6140,,,,,
A23V2250/1594,C8332,C5615,,,,,
A23V2250/1596,C8332,C6826,,,,,
A23V2250/1598,C8332,C8150,,,,,
A23V2250/16,C8332,C8700,,,,,
A23V2250/1602,C8332,C9133,,,,,
A23V2250/1604,C8332,C9315,,,,,
A23V2250/1608,C8332,C10390,,,,,
A23V2250/161,C8332,C10205,,,,,
A23V2250/1612,C8332,C10389,,,,,
A23V2250/1614,C8332,C10771,,,,,
A23V2250/1616,C8332,C10904,,,,,
A23V2250/1618,C8332,C11455,,,,,
A23V2250/162,C8332,C11715,,,,,
A23V2250/1622,C8332,C13035,,,,,
A23V2250/1624,C8332,C13870,,,,,
A23V2250/1626,C8332,C14269,,,,,
A23V2250/1628,C8332,C14527,,,,,
A23V2250/163,C8332,C14681,,,,,
A23V2250/1632,C8332,C15082,,,,,
A23V2250/1634,C8332,C16080,,,,,
A23V2250/1636,C8332,C16677,,,,,
A23V2250/1638,C8332,C10356,C6050,,,,
A23V2250/164,C8332,C17280,,,,,
A23V2250/1642,C8332,C17408,,,,,
A23V2250/1644,C8332,C10306,C10356,,,,
A23V2250/18,C8332,C9416,,,,,
A23V2250/182,C8332,C5102,,,,,
A23V2250/184,C8332,C6506,,,,,
A23V2250/1842,C8332,C9213,,,,,
A23V2250/1844,C8332,C12107,,,,,
A23V2250/1846,C8332,C12108,,,,,
A23V2250/1848,C8332,C12111,,,,,
A23V2250/185,C8332,C12113,,,,,
A23V2250/1852,C8332,C12114,,,,,
A23V2250/186,C8332,C6127,,,,,
A23V2250/1862,C8332,C1265,,,,,
A23V2250/1864,C8332,C1895,,,,,
A23V2250/1866,C8332,C188284,,,,,
A23V2250/1868,C8332,C5281,,,,,
A23V2250/187,C8332,C5521,,,,,
A23V2250/1872,C8332,C9394,,,,,
A23V2250/1874,C8332,C9397,,,,,
A23V2250/1876,C8332,C6127,,,,,
A23V2250/1878,C8332,C188833,,,,,
A23V2250/188,C8332,C11204,,,,,
A23V2250/1882,C8332,C188220,,,,,
A23V2250/1884,C8332,C14502,,,,,
A23V2250/1886,C8332,C15165,,,,,
A23V2250/19,C8332,C188271,C11183,,,,
A23V2250/192,C8332,C10477,,,,,
A23V2250/194,C8332,C16401,,,,,
A23V2250/1942,C8332,C16401,,,,,
A23V2250/1944,C8332,C9975,,,,,
A23V2250/1946,C8332,C16401,,,,,
A23V2250/20,C8332,C6050,,,,,
A23V2250/202,C8332,C192770,C6050,C727,,,
A23V2250/204,C8332,C1041,C6050,,,,
A23V2250/2042,C8332,C188539,C6050,,,,
A23V2250/2044,C8332,C5512,C6050,,,,
A23V2250/206,C8332,C1678,C6050,,,,
A23V2250/208,C8332,C6764,C6050,,,,
A23V2250/21,C8332,C12357,,,,,
A23V2250/2102,C8332,C12357,C799,,,,
A23V2250/2104,C8332,C12357,C1088,,,,
A23V2250/2106,C8332,C6688,C1955,,,,
A23V2250/2108,C8332,C3940,C2674,,,,
A23V2250/211,C8332,C12357,C3051,,,,
A23V2250/2112,C8332,C12357,C16537,,,,
A23V2250/2114,C8332,C12357,C5451,,,,
A23V2250/2116,C8332,C12357,C6358,,,,
A23V2250/21162,C8332,C6688,C3730,C6358,,,
A23V2250/21164,C8332,C12357,C7790,,,,
A23V2250/21166,C8332,C7391,C12776,,,,
A23V2250/21168,C8332,C12357,C13204,,,,
A23V2250/2117,C8332,C12357,C13859,,,,
A23V2250/21172,C8332,C12357,C14929,C8537,,,
A23V2250/2118,C8332,C12357,C194806,C8080,,,
A23V2250/212,C8332,C12357,C6899,,,,
A23V2250/2122,C8332,C12357,,,,,
A23V2250/2124,C8332,C12357,C7093,,,,
A23V2250/2126,C8332,C12357,C7503,,,,
A23V2250/2128,C8332,C12357,C8753,,,,
A23V2250/213,C8332,C12357,C9602,,,,
A23V2250/2131,C8332,C12357,C11232,,,,
A23V2250/2132,C8332,C12357,C12054,,,,
A23V2250/2134,C8332,C12357,C8348,,,,
A23V2250/2136,C8332,C12357,C15202,,,,
A23V2250/21362,C8332,C12357,C12205,,,,
A23V2250/21364,C8332,C12357,C2764,,,,
A23V2250/21366,C8332,C12357,C12205,,,,
A23V2250/21368,C8332,C12357,C12206,,,,
A23V2250/2137,C8332,C12357,C14612,,,,
A23V2250/21372,C8332,C12357,C14614,,,,
A23V2250/21374,C8332,C12357,C12205,,,,
A23V2250/21376,C8332,C12357,C15214,,,,
A23V2250/2138,C8332,C12357,,,,,
A23V2250/214,C8332,C172662,,,,,
A23V2250/218,C8332,C17302,,,,,
A23V2250/24,C8332,C15585,,,,,
A23V2250/242,C8332,C323,,,,,
A23V2250/244,C8332,C743,,,,,
A23V2250/246,C8332,C4610,,,,,
A23V2250/248,C8332,C5186,,,,,
A23V2250/2482,C8332,C1426,,,,,
A23V2250/2484,C8332,C10865,,,,,
A23V2250/25,C8332,C5108,,,,,
A23V2250/252,C8332,C7300,,,,,
A23V2250/254,C8332,C188887,,,,,
A23V2250/256,C8332,C10446,,,,,
A23V2250/258,C8332,C147421,,,,,
A23V2250/26,C8332,C13889,,,,,
A23V2250/262,C8332,C15204,,,,,
A23V2250/264,C8332,C15391,,,,,
A23V2250/266,C8332,C15899,,,,,
A23V2250/28,C8332,C11222,,,,,
A23V2250/282,C8332,C11222,C5097,,,,
A23V2250/284,C8332,C11222,C5097,,,,
A23V2250/30,C8332,C11306,,,,,
A23V2250/302,C8332,C1969,,,,,
A23V2250/304,C8332,C3602,,,,,
A23V2250/306,C8332,C4394,,,,,
A23V2250/308,C8332,C7180,,,,,
A23V2250/31,C8332,C7225,,,,,
A23V2250/312,C8332,C188667,,,,,
A23V2250/314,C8332,C51480,,,,,
A23V2250/50,C8332,C12569,,,,,
A23V2250/502,C8332,C7537,,,,,
A23V2250/5022,C8332,C7527,,,,,
A23V2250/5024,C8332,C577,,,,,
A23V2250/5026,C8332,C733,,,,,
A23V2250/5028,C8332,C7528,,,,,
A23V2250/503,C8332,C1255,,,,,
A23V2250/5032,C8332,C193824,,,,,
A23V2250/5034,C8332,C70,,,,,
A23V2250/5036,C8332,C3058,,,,,
A23V2250/50362,C8332,C191615,,,,,
A23V2250/50364,C8332,C191616,,,,,
A23V2250/50366,C8332,C191617,,,,,
A23V2250/5038,C8332,C3125,,,,,
A23V2250/504,C8332,C4557,,,,,
A23V2250/5042,C8332,C4997,,,,,
A23V2250/5044,C8332,C6383,,,,,
A23V2250/5046,C8332,C6669,,,,,
A23V2250/5048,C8332,C6780,,,,,
A23V2250/505,C8332,C6841,,,,,
A23V2250/5054,C8332,C6959,,,,,
A23V2250/5056,C8332,C7532,,,,,
A23V2250/5058,C8332,C7162,,,,,
A23V2250/506,C8332,C7501,,,,,
A23V2250/5062,C8332,C8424,,,,,
A23V2250/5064,C8332,C8737,,,,,
A23V2250/5066,C8332,C193190,,,,,
A23V2250/5068,C8332,C9311,,,,,
A23V2250/507,C8332,C3047,,,,,
A23V2250/5072,C8332,C11772,,,,,
A23V2250/50722,C8332,C11772,,,,,
A23V2250/50724,C8332,C11772,,,,,
A23V2250/5074,C8332,C13033,,,,,
A23V2250/5076,C8332,C13060,,,,,
A23V2250/508,C8332,C195313,C7537,,,,
A23V2250/5082,C8332,C172454,,,,,
A23V2250/5084,C8332,C7536,,,,,
A23V2250/5086,C8332,C17218,,,,,
A23V2250/51,C8332,C12569,,,,,
A23V2250/5102,C8332,C953,,,,,
A23V2250/5104,C8332,C956,,,,,
A23V2250/5106,C8332,C2350,,,,,
A23V2250/5108,C8332,C3246,,,,,
A23V2250/51082,C8332,C3006,,,,,
A23V2250/51084,C8332,C10247,,,,,
A23V2250/51086,C8332,C3246,,,,,
A23V2250/51088,C8332,C3246,,,,,
A23V2250/511,C8332,C3489,,,,,
A23V2250/5112,C8332,C4625,,,,,
A23V2250/5114,C8332,C5004,,,,,
A23V2250/5116,C8332,C188563,,,,,
A23V2250/5118,C8332,C15134,,,,,
A23V2250/54,C8332,C12928,,,,,
A23V2250/542,C8332,C1046,,,,,
A23V2250/5422,C8332,C3984,,,,,
A23V2250/5424,C8332,C10325,,,,,
A23V2250/54242,C8332,C34,,,,,
A23V2250/54244,C8332,C79,,,,,
A23V2250/54246,C8332,C3086,,,,,
A23V2250/54248,C8332,C9076,,,,,
A23V2250/5425,C8332,C9081,,,,,
A23V2250/54252,C8332,C17081,,,,,
A23V2250/5428,C8332,C5504,,,,,
A23V2250/543,C8332,C6305,,,,,
A23V2250/5432,C8332,C6949,,,,,
A23V2250/5434,C8332,C8243,,,,,
A23V2250/5436,C8332,C666,,,,,
A23V2250/5438,C8332,C14528,,,,,
A23V2250/546,C8332,C10219,,,,,
A23V2250/548,C8332,C16758,,,,,
A23V2250/5482,C8332,C3292,,,,,
A23V2250/5484,C8332,C3292,C11114,,,,
A23V2250/5486,C8332,C17065,,,,,
A23V2250/5488,C8332,C14920,,,,,
A23V2250/55,C8332,C12911,C11906,,,,
A23V2250/60,C8332,C15455,,,,,
A23V2250/602,C8332,C1256,,,,,
A23V2250/604,C8332,C3218,,,,,
A23V2250/606,C8332,C6672,,,,,
A23V2250/608,C8332,C6844,,,,,
A23V2250/61,C8332,C7181,,,,,
A23V2250/612,C8332,C9084,,,,,
A23V2250/614,C8332,C9092,,,,,
A23V2250/616,C8332,C9751,,,,,
A23V2250/618,C8332,C9812,,,,,
A23V2250/62,C8332,C11526,,,,,
A23V2250/622,C8332,C13291,,,,,
A23V2250/624,C8332,C13578,,,,,
A23V2250/626,C8332,C13657,,,,,
A23V2250/628,C8332,C15393,,,,,
A23V2250/63,C8332,C14849,,,,,
A23V2250/632,C8332,C15099,,,,,
A23V2250/634,C8332,C15647,,,,,
A23V2250/636,C8332,C16316,,,,,
A23V2250/638,C8332,C17272,,,,,
A23V2250/64,C8332,C15418,,,,,
A23V2250/6402,C8332,C5855,,,,,
A23V2250/6404,C8332,C6835,,,,,
A23V2250/6406,C8332,C7251,,,,,
A23V2250/6408,C8332,C192511,,,,,
A23V2250/641,C8332,C8348,,,,,
A23V2250/6412,C8332,C8546,,,,,
A23V2250/6414,C8332,C9000,,,,,
A23V2250/6416,C8332,C9745,,,,,
A23V2250/6418,C8332,C9806,,,,,
A23V2250/642,C8332,C14846,,,,,
A23V2250/6422,C8332,C17261,,,,,
A23V2250/70,C8332,C16909,,,,,
A23V2250/702,C8332,C16882,,,,,
A23V2250/704,C8332,C16886,,,,,
A23V2250/7042,C8332,C15990,,,,,
A23V2250/7044,C8332,C13652,,,,,
A23V2250/7046,C8332,C10905,,,,,
A23V2250/7048,C8332,C16886,,,,,
A23V2250/705,C8332,C11581,,,,,
A23V2250/7052,C8332,C16891,,,,,
A23V2250/7054,C8332,C2104,,,,,
A23V2250/7056,C8332,C8348,,,,,
A23V2250/7058,C8332,C6480,,,,,
A23V2250/706,C8332,C16888,,,,,
A23V2250/708,C8332,C16892,,,,,
A23V2250/71,C8332,C16893,,,,,
A23V2250/7102,C8332,C16893,,,,,
A23V2250/7104,C8332,C16894,,,,,
A23V2250/7106,C8332,C16895,,,,,
A23V2250/712,C8332,C16896,,,,,
A23V2250/714,C8332,C16901,,,,,
A23V2250/7142,C8332,C12172,,,,,
A23V2250/7144,C8332,C10027,,,,,
A23V2250/7146,C8332,C10026,,,,,
A23V2250/716,C8332,C6484,,,,,
A23V2250/718,C8332,C10905,,,,,
A23V2250/72,C8332,C2104,,,,,
A23V2250/76,C8332,C17306,,,,,
A23V2250/762,C8332,C13892,,,,,
A23V2300/00,C12791,,,,,,
A23V2300/02,C507,,,,,,
A23V2300/04,C518,,,,,,
A23V2300/06,C4815,,,,,,
A23V2300/08,C4922,,,,,,
A23V2300/10,C5395,,,,,,
A23V2300/12,C12791,C5564,,,,,
A23V2300/14,C6048,,,,,,
A23V2300/16,C6054,,,,,,
A23V2300/18,C6595,,,,,,
A23V2300/20,C6622,,,,,,
A23V2300/21,C6980,,,,,,
A23V2300/24,C7726,,,,,,
A23V2300/26,C7879,,,,,,
A23V2300/28,C8051,,,,,,
A23V2300/30,C8449,,,,,,
A23V2300/31,C12791,,,,,,
A23V2300/34,C12791,C10024,,,,,
A23V2300/36,C10396,,,,,,
A23V2300/38,C12791,,,,,,
A23V2300/40,C12717,,,,,,
A23V2300/41,C12791,,,,,,
